Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-01 00:00:00+05:30,729.8278331590861,729.8278331590861,714.6857390578823,717.8888549804688,7219,0.0,0.0
2020-01-02 00:00:00+05:30,718.2769904677087,724.4405598642096,707.4057593038331,709.3955688476562,20434,0.0,0.0
2020-01-03 00:00:00+05:30,713.3267144709272,723.9552250622534,700.5627147446045,707.1630859375,10896,0.0,0.0
2020-01-06 00:00:00+05:30,707.6000291835933,708.5706739424185,679.5483719561623,686.1488037109375,50350,0.0,0.0
2020-01-07 00:00:00+05:30,700.8053762155813,706.5807232283734,692.1180955066027,694.0108642578125,21155,0.0,0.0
2020-01-08 00:00:00+05:30,689.1576267214894,711.8707327643347,689.1576267214894,705.9012451171875,27536,0.0,0.0
2020-01-09 00:00:00+05:30,713.4239349600537,716.9182325767607,702.1644788675909,706.0470581054688,8040,0.0,0.0
2020-01-10 00:00:00+05:30,712.4531359607593,737.6413751639192,706.0469053020868,733.9043579101562,19549,0.0,0.0
2020-01-13 00:00:00+05:30,734.7780265412144,754.1909202411144,714.9283308843768,722.7905883789062,26224,0.0,0.0
2020-01-14 00:00:00+05:30,742.3489181042495,742.3489181042495,697.8934108736429,707.6483764648438,23070,0.0,0.0
2020-01-15 00:00:00+05:30,699.8347666164764,718.2770142804334,699.8347666164764,713.8120727539062,10237,0.0,0.0
2020-01-16 00:00:00+05:30,711.4825246202505,735.5059795784377,711.4825246202505,728.3717651367188,18987,0.0,0.0
2020-01-17 00:00:00+05:30,732.8367535204953,732.8367535204953,719.5389091907048,728.129150390625,4900,0.0,0.0
2020-01-20 00:00:00+05:30,732.7881424686277,732.8366628492668,727.9834399164902,730.7012329101562,8813,0.0,0.0
2020-01-21 00:00:00+05:30,732.8366886855938,732.8366886855938,708.716193556698,711.8707885742188,8263,0.0,0.0
2020-01-22 00:00:00+05:30,723.0817458228661,729.924778775194,714.6371254963252,723.4214477539062,4430,0.0,0.0
2020-01-23 00:00:00+05:30,729.9248719971553,747.3964779758106,718.2771346780518,743.2227172851562,16032,0.0,0.0
2020-01-24 00:00:00+05:30,752.0555079553899,770.6433778120994,743.9991687271907,764.6738891601562,45805,0.0,0.0
2020-01-27 00:00:00+05:30,774.5742892996418,841.9370394097925,754.2392757456569,813.10888671875,237685,0.0,0.0
2020-01-28 00:00:00+05:30,824.0773290892654,833.7352554543725,796.0256742839001,806.7998657226562,64443,0.0,0.0
2020-01-29 00:00:00+05:30,814.3709243916581,838.4914221139825,814.3224040040917,829.80419921875,30939,0.0,0.0
2020-01-30 00:00:00+05:30,830.8717889212228,853.0024742540803,815.3414751096112,841.4032592773438,53465,0.0,0.0
2020-01-31 00:00:00+05:30,832.8130669302375,867.756272535702,832.8130669302375,863.4854125976562,43381,0.0,0.0
2020-02-03 00:00:00+05:30,843.9425688228733,899.1196895379633,831.3028759718395,890.2232666015625,43463,1.5,0.0
2020-02-04 00:00:00+05:30,884.8271097784947,893.5290641105146,851.3805732350887,867.4718627929688,41551,0.0,0.0
2020-02-05 00:00:00+05:30,874.9584035874012,899.0710351460584,839.8589152503439,846.3732299804688,74072,0.0,0.0
2020-02-06 00:00:00+05:30,846.8594430704087,874.0833976122817,845.8871589796275,869.902587890625,33887,0.0,0.0
2020-02-07 00:00:00+05:30,879.9171508024316,898.3419472100362,856.5823313336377,887.0634155273438,13629,0.0,0.0
2020-02-10 00:00:00+05:30,886.7230071340672,918.4681034404687,875.1528038079638,887.2577514648438,28130,0.0,0.0
2020-02-11 00:00:00+05:30,898.2932544302296,902.2795952840596,865.4300061789128,881.37548828125,13388,0.0,0.0
2020-02-12 00:00:00+05:30,876.0278748741722,909.0855305298013,875.590335210029,900.6266479492188,17308,0.0,0.0
