Symbol,MarketCap
KEI,331414437888.0
KELLTONTEC,11595530240.0
KERNEX,14791008256.0
KESORAMIND,1488080512.0
KEYFINSERV,2081923328.0
KFINTECH,185169395712.0
KHADIM,5521939968.0
KHAICHEM,6509915136.0
KHAITANLTD,523714368.0
KHANDSE,364260736.0
KICL,21582092288.0
KILITCH,6886440960.0
KIMS,255728828416.0
KINGFA,39362760704.0
KIOCL,167921582080.0
KIRIINDUS,35769446400.0
KIRLOSBROS,149950300160.0
KIRLOSENG,127438438400.0
KIRLOSIND,33184149504.0
KIRLPNU,79105490944.0
KITEX,54722846720.0
KKCL,28326023168.0
KMEW,16586569728.0
KMSUGAR,2660645888.0
KNRCON,65524944896.0
KOHINOOR,1387970176.0
KOKUYOCMLN,11856285696.0
KOLTEPATIL,27991959552.0
KOPRAN,8810160128.0
KOTAKBANK,4174330724352.0
KOTARISUG,3191211008.0
KOTHARIPET,9687293952.0
KOTHARIPRO,4299901952.0
KPEL,29316923392.0
KPIGREEN,88374534144.0
KPIL,185358548992.0
KPITTECH,372503478272.0
KPRMILL,398043021312.0
KRBL,75121696768.0
KREBSBIO,1664262784.0
KRIDHANINF,366993280.0
KRISHANA,22740191232.0
KRITI,6291073536.0
KRITIKA,2788008448.0
KRITINUT,6089078272.0
KRN,50157268992.0
KRONOX,5396418048.0
KROSS,11306562560.0
KRSNAA,21625022464.0
KRYSTAL,9333720064.0
KSB,134864084992.0
KSCL,67029409792.0
KSHITIJPOL,196631232.0
KSL,35839193088.0
KSOLVES,7865747968.0
KTKBANK,77419634688.0
KUANTUM,9655717888.0
LAGNAM,2098547072.0
LAKPRE,52629576.0
LAL,1974383872.0
LALPATHLAB,230518603776.0
LAMBODHARA,1492298880.0
LANCORHOL,1657000192.0
LANDMARK,18283567104.0
LAOPALA,27091771392.0
LASA,930880320.0
LATENTVIEW,87182385152.0
LATTEYS,1176317440.0
LAURUSLABS,326489341952.0
LAXMICOT,495568512.0
LAXMIDENTL,22056290304.0
LCCINFOTEC,730755328.0
LEMONTREE,112045883392.0
LEXUS,649899840.0
LFIC,642000000.0
LGBBROSLTD,41779044352.0
LGHL,11396411392.0
LIBAS,348012160.0
LIBERTSHOE,7376962048.0
LICHSGFIN,339416350720.0
LICI,5430961504256.0
LIKHITHA,10884254720.0
LINC,8461275136.0
LINCOLN,12038850560.0
LINDEINDIA,614557941760.0
LLOYDSENGG,72866889728.0
LLOYDSENT,65818427392.0
LLOYDSME,682463723520.0
LMW,185090506752.0
LODHA,1390250164224.0
LOKESHMACH,3707517696.0
LORDSCHLO,3894182656.0
LOTUSEYE,1570120704.0
LOVABLE,1401116032.0
LOYALTEX,1328376832.0
LPDC,1175335936.0
LT,4955133968384.0
LTF,438060154880.0
LTFOODS,130975506432.0
LTIM,1497778618368.0
LTTS,478822662144.0
LUMAXIND,25614290944.0
LUMAXTECH,42097602560.0
LUPIN,943781642240.0
LUXIND,44939988992.0
LXCHEM,53975224320.0
LYKALABS,4122552064.0
LYPSAGEMS,185159520.0
M&M,3758112374784.0
M&MFIN,330402168832.0
MAANALU,5472310272.0
MACPOWER,9303906304.0
MADHAV,401678752.0
MADHUCON,548296064.0
MADRASFERT,15749233664.0
MAGADSUGAR,10659453952.0
MAGNUM,1843577728.0
MAHABANK,389808979968.0
MAHAPEXLTD,1676795136.0
MAHASTEEL,4048872704.0
MAHEPC,4075879168.0
MAHESHWARI,1716045696.0
MAHLIFE,52820328448.0
MAHLOG,23724050432.0
MAHSCOOTER,143799353344.0
MAHSEAMLES,91842920448.0
MAITHANALL,29622507520.0
MALLCOM,7756059136.0
MALUPAPER,697723264.0
MAMATA,9178708992.0
MANAKALUCO,1785169152.0
MANAKCOAT,8930215936.0
MANAKSIA,4646360576.0
MANAKSTEEL,4264249856.0
MANALIPETC,9953582080.0
MANAPPURAM,197170331648.0
MANBA,6807438848.0
MANCREDIT,3153340672.0
MANGALAM,1301869440.0
MANGCHEFER,28307308544.0
MANGLMCEM,20697106432.0
MANINDS,21560057856.0
MANINFRA,63850692608.0
MANKIND,1051127513088.0
MANOMAY,3127839744.0
MANORAMA,84466089984.0
MANORG,4910355968.0
MANUGRAPH,615601600.0
MANYAVAR,181139046400.0
MAPMYINDIA,114548867072.0
MARALOVER,2991916800.0
MARATHON,27055798272.0
MARICO,938206887936.0
MARINE,27891079168.0
MARKSANS,108396830720.0
MARSHALL,265781344.0
MARUTI,4072776663040.0
MASFIN,44303859712.0
MASKINVEST,555530432.0
MASTEK,72631418880.0
MASTERTR,17772648448.0
MATRIMONY,10988728320.0
MAWANASUG,3790824960.0
MAXESTATES,72578736128.0
MAXHEALTH,1139745226752.0
MAXIND,8951725056.0
MAYURUNIQ,25695916032.0
MAZDA,5054489600.0
MAZDOCK,1385206906880.0
MBAPL,25127012352.0
MBLINFRA,5431710720.0
MCL,1576725248.0
MCLEODRUSS,3502753536.0
MCLOUD,45142196224.0
MCX,328043102208.0
MEDANTA,319940820992.0
MEDIASSIST,33004576768.0
MEDICAMEQ,6114788352.0
MEDICO,4667221504.0
MEDPLUS,101704908800.0
MEGASOFT,5069474304.0
MEGASTAR,2526771712.0
MENONBE,6439733248.0
MEP,319196032.0
METROBRAND,320967213056.0
METROPOLIS,84167729152.0
MFML,355458016.0
MFSL,473259638784.0
MGEL,4343548416.0
MGL,139379474432.0
MHLXMIRU,2461785600.0
MHRIL,72218083328.0
MICEL,14619688960.0
MIDHANI,77371416576.0
MINDACORP,118895927296.0
MINDTECK,7550983680.0
MIRCELECTR,3117865472.0
MIRZAINT,4280115968.0
MITCON,1218773888.0
MITTAL,736875136.0
MKPL,2736479232.0
MMFL,17381376000.0
MMP,6390227968.0
MMTC,92417327104.0
MOBIKWIK,21740984320.0
MODIRUBBER,3310604800.0
MODISONLTD,4454735872.0
MODTHREAD,1530108800.0
MOHITIND,471731232.0
MOIL,74210975744.0
MOKSH,1182535808.0
MOL,20268824576.0
MOLDTECH,4204122880.0
MOLDTKPAC,18844108800.0
MONARCH,24487645184.0
MONTECARLO,12252670976.0
MOREPENLAB,33419724800.0
MOSCHIP,35196694528.0
MOTHERSON,1019630256128.0
MOTILALOFS,460363038720.0
MOTISONS,17602144256.0
MOTOGENFIN,1151795200.0
MPHASIS,492728844288.0
MPSLTD,43716202496.0
MRF,598971842560.0
MRPL,242489753600.0
MSPL,15868110848.0
MSTCLTD,39703240704.0
MSUMI,256822263808.0
MTARTECH,49476816896.0
MTEDUCARE,169800608.0
MTNL,27587700736.0
MUFIN,13635065856.0
MUFTI,9073587200.0
MUKANDLTD,16839491584.0
MUKKA,9381000192.0
MUKTAARTS,1825096320.0
MUNJALAU,7876999680.0
MUNJALSHOW,4906602496.0
MURUDCERA,2301932288.0
MUTHOOTCAP,4519066112.0
MUTHOOTFIN,899733716992.0
MUTHOOTMF,22094112768.0
MVGJL,10746428416.0
NACLIND,38014722048.0
NAGAFERT,2757079808.0
NAGREEKCAP,353102240.0
NAGREEKEXP,887792512.0
NAHARCAP,4682983424.0
NAHARINDUS,5654787072.0
NAHARPOLY,5636697088.0
NAHARSPING,9954022400.0
NAM-INDIA,458445946880.0
NARMADA,664266368.0
NATCAPSUQ,2054141184.0
NATCOPHARM,148996128768.0
NATHBIOGEN,3568001024.0
NATIONALUM,325285543936.0
NAUKRI,974857240576.0
NAVA,136123473920.0
NAVINFLUOR,211750584320.0
NAVKARCORP,16499894272.0
NAVKARURB,3770759680.0
NAVNETEDUL,32595736576.0
NAZARA,109660561408.0
NBCC,303670132736.0
NBIFIN,6143253504.0
NCC,139507597312.0
NCLIND,10077868032.0
NDGL,4301341696.0
NDL,5751464960.0
NDLVENTURE,2030060800.0
NDRAUTO,22017742848.0
NDTV,8265220608.0
NECCLTD,2452000000.0
NECLIFE,5346202624.0
NELCAST,11444136960.0
NELCO,20673470464.0
NEOGEN,40803115008.0
NESCO,68875812864.0
NESTLEIND,2309830737920.0
NETWEB,103823933440.0
NETWORK18,73122291712.0
NEULANDLAB,142869479424.0
NEWGEN,162324578304.0
NEXTMEDIA,502026240.0
NFL,47095488512.0
NGIL,469827072.0
NGLFINE,7876975616.0
NH,361274277888.0
NHPC,905255387136.0
NIACL,293393432576.0
NIBE,22429005824.0
NIBL,626361024.0
NIITLTD,19098800128.0
NIITMTS,51288821760.0
NILAINFRA,4609862144.0
NILASPACES,4821201408.0
NILKAMAL,26405513216.0
NINSYS,8330444800.0
NIPPOBATRY,3933750016.0
NIRAJ,3536887296.0
NIRAJISPAT,160296000.0
NITCO,30420025344.0
NITINSPIN,22074726400.0
NITIRAJ,2662150656.0
NIVABUPA,161446313984.0
NKIND,514814528.0
NLCINDIA,333791297536.0
NMDC,618152787968.0
NOCIL,30732386304.0
NOIDATOLL,809948288.0
NORBTEAEXP,531692096.0
NORTHARC,34898685952.0
NOVAAGRI,4437075968.0
NPST,39167598592.0
NRAIL,4629364736.0
NRBBEARING,25232828416.0
NRL,4400510464.0
NSIL,35822149632.0
NSLNISP,114601484288.0
NTPC,3350683975680.0
NTPCGREEN,869091704832.0
NUCLEUS,26722811904.0
NURECA,2550051072.0
NUVAMA,240622370816.0
NUVOCO,128272572416.0
NYKAA,576699432960.0
OAL,12922982400.0
OBCL,1172414464.0
OBEROIRLTY,601797623808.0
OCCL,1939575936.0
OCCLLTD,4282755840.0
ODIGMA,1373494016.0
OFSS,749250412544.0
OIL,692854587392.0
OILCOUNTUB,2995388416.0
OLAELEC,219437236224.0
OLECTRA,104751390720.0
OMAXAUTO,1866769664.0
OMAXE,14571721728.0
OMINFRAL,13570501632.0
OMKARCHEM,140798368.0
ONELIFECAP,146559200.0
ONEPOINT,11548910592.0
ONESOURCE,182172057600.0
ONGC,3114882301952.0
ONMOBILE,5479804928.0
ONWARDTEC,6295254016.0
OPTIEMUS,49228513280.0
ORBTEXP,4528695808.0
ORCHASP,961845568.0
ORCHPHARMA,38926909440.0
ORICONENT,6285061120.0
ORIENTALTL,891608896.0
ORIENTBELL,3926288640.0
ORIENTCEM,72630108160.0
ORIENTCER,4360841728.0
ORIENTELEC,52376756224.0
ORIENTHOT,25704134656.0
ORIENTLTD,832000000.0
ORIENTPPR,6571400192.0
ORIENTTECH,14824444928.0
ORISSAMINE,33377642496.0
ORTEL,65294264.0
ORTINGLOBE,93510984.0
OSIAHYPER,3175007488.0
OSWALAGRO,11503939584.0
OSWALGREEN,10621620224.0
OSWALSEEDS,1363843200.0
PAGEIND,534885269504.0
PAISALO,30798309376.0
PAKKA,7973804544.0
PALASHSECU,1233282176.0
PALREDTEC,569427520.0
PANACEABIO,33662033920.0
PANACHE,2218799872.0
PANAMAPET,23290036224.0
PANSARI,3689998080.0
PAR,1285584640.0
PARACABLES,17496692736.0
PARADEEP,119571955712.0
PARAGMILK,25266692096.0
PARAS,65146855424.0
PARASPETRO,929385856.0
PARKHOTELS,33900103680.0
PARSVNATH,9465186304.0
PASUPTAC,4318498816.0
PATANJALI,642314534912.0
PATELENG,33970427904.0
PATINTLOG,1159993600.0
PAVNAIND,5762189824.0
PAYTM,545316470784.0
PCBL,148361838592.0
PCJEWELLER,82199298048.0
PDMJEPAPER,10233710592.0
PDSL,62099173376.0
PEARLPOLY,502521760.0
PEL,247986585600.0
PENIND,26149834752.0
PENINLAND,10887486464.0
PERSISTENT,894129405952.0
PETRONET,479699992576.0
PFC,1376801783808.0
PFIZER,202419863552.0
PFOCUS,29532168192.0
PFS,23501135872.0
PGEL,237260816384.0
PGHH,462240382976.0
PGHL,86504906752.0
PGIL,52313845760.0
PHOENIXLTD,552427323392.0
PIDILITIND,1568622641152.0
PIGL,2759326208.0
PIIND,559177269248.0
PILANIINVS,52203204608.0
PILITA,3666000128.0
PIONEEREMB,1371593344.0
PITTIENG,37265768448.0
PIXTRANS,23421718528.0
PKTEA,2558054912.0
PLASTIBLEN,5093883392.0
PLATIND,14309633024.0
PLAZACABLE,2595503872.0
PNB,1139636043776.0
PNBGILTS,17641633792.0
PNBHOUSING,281605603328.0
PNC,402327264.0
PNCINFRA,71035650048.0
PNGJL,74897252352.0
POCL,23440531456.0
PODDARMENT,3259392256.0
POKARNA,33245591552.0
POLICYBZR,819810271232.0
POLYCAB,914370592768.0
POLYMED,243324239872.0
POLYPLEX,40197308416.0
PONNIERODE,2865853184.0
POONAWALLA,302209925120.0
POWERGRID,2790179995648.0
POWERINDIA,755467812864.0
POWERMECH,93644316672.0
PPAP,2604467968.0
PPL,10095956992.0
PPLPHARMA,285707599872.0
PRABHA,25762969600.0
PRAENG,1460259456.0
PRAJIND,90776043520.0
PRAKASH,32119982080.0
PRAKASHSTL,1195250048.0
PRAXIS,1568041600.0
PRECAM,16423044096.0
PRECOT,6449999872.0
PRECWIRE,29843234816.0
PREMEXPLN,27247224832.0
PREMIER,92025904.0
PREMIERENE,485018927104.0
PREMIERPOL,6252135424.0
PRESTIGE,616245362688.0
PRICOLLTD,53505757184.0
PRIMESECU,8271208960.0
PRIMO,6288801280.0
PRINCEPIPE,31625971712.0
PRITI,1361635968.0
PRITIKAUTO,2928963584.0
PRIVISCL,90996555776.0
PROTEAN,56613396480.0
PROZONER,5545593344.0
PRSMJOHNSN,71194812416.0
PRUDENT,102668083200.0
PRUDMOULI,1254925312.0
PSB,214003204096.0
PSPPROJECT,25884112896.0
PTC,54968684544.0
PTCIL,213613330432.0
PTL,5648526336.0
PUNJABCHEM,13499424768.0
PURVA,60821966848.0
PVP,6562181120.0
PVRINOX,99643539456.0
PVSL,8048956928.0
PYRAMID,6081204736.0
QPOWER,30415800320.0
QUADFUTURE,18816000000.0
QUESS,55811121152.0
QUICKHEAL,15828420608.0
RACE,4779381760.0
RACLGEAR,8915305472.0
RADAAN,203647232.0
RADHIKAJWE,10938064896.0
RADIANTCMS,7739531264.0
RADICO,345091932160.0
RADIOCITY,3384265984.0
RAILTEL,124427657216.0
RAIN,49382318080.0
RAINBOW,139633999872.0
RAJESHEXPO,59908251648.0
RAJMET,1343692800.0
RAJRATAN,21158813696.0
RAJRILTD,13151338496.0
RAJSREESUG,1621190784.0
RAJTV,2569883392.0
RALLIS,56149032960.0
RAMANEWS,5465690112.0
RAMAPHO,4404545024.0
RAMASTEEL,17407375360.0
RAMCOCEM,238654914560.0
RAMCOIND,21890652160.0
RAMCOSYS,14636298240.0
RAMKY,35913658368.0
RAMRAT,25174405120.0
RANASUG,2255938560.0
RANEHOLDIN,20477220864.0
RATEGAIN,57553567744.0
RATNAMANI,198288048128.0
RATNAVEER,8169607680.0
RAYMOND,40824459264.0
RAYMONDLSL,61941198848.0
RBA,48737226752.0
RBLBANK,129579155456.0
RBZJEWEL,5890399744.0
RCF,83067666432.0
RCOM,4308472832.0
RECLTD,1071588966400.0
REDINGTON,217849151488.0
REDTAPE,77310205952.0
REFEX,54977175552.0
REGENCERAM,1162901504.0
RELAXO,108997943296.0
RELCHEMQ,1435511040.0
RELIABLE,739944000.0
RELIANCE,19662723088384.0
RELIGARE,72578555904.0
RELINFRA,106913005568.0
RELTD,20153391104.0
REMSONSIND,4977204736.0
RENUKA,67281567744.0
REPCOHOME,25941084160.0
REPL,3963628544.0
REPRO,7548484608.0
RESPONIND,49746571264.0
RETAIL,280424832.0
RGL,13048818688.0
RHFL,1600725248.0
RHIM,95733858304.0
RHL,4100290560.0
RICOAUTO,9689276416.0
RIIL,14068888576.0
RISHABH,10963809280.0
RITCO,7679341056.0
RITES,131868131328.0
RKDL,705600000.0
RKEC,1961471488.0
RKFORGE,112706985984.0
RKSWAMY,10978791424.0
RML,22708023296.0
ROHLTD,10229599232.0
ROLEXRINGS,40577617920.0
ROLLT,392940480.0
ROLTA,429657696.0
ROML,717958784.0
ROSSARI,39383035904.0
ROSSELLIND,2932507648.0
ROSSTECH,12999638016.0
ROTO,16859598848.0
ROUTE,61640003584.0
RPEL,32421584896.0
RPGLIFE,35990786048.0
RPOWER,181470822400.0
RPPINFRA,8424566784.0
RPPL,1985072256.0
RPSGVENT,28531439616.0
RPTECH,19855849472.0
RRKABEL,148702298112.0
RSSOFTWARE,1579061248.0
RSWM,7569243136.0
RSYSTEMS,43204169728.0
RTNINDIA,67594567680.0
RTNPOWER,57728679936.0
RUBFILA,4178597376.0
RUBYMILLS,7029191168.0
RUCHINFRA,1963416064.0
RUCHIRA,3761962240.0
RUPA,16389224448.0
RUSHIL,7698168320.0
RUSTOMJEE,66396549120.0
RVHL,2807490560.0
RVNL,861321756672.0
RVTH,2747636736.0
S&SPOWER,4492342272.0
SABEVENTS,52313660.0
SABTNL,15356197888.0
SADBHAV,2302482944.0
SADBHIN,1547156096.0
SADHNANIQ,6868942336.0
SAFARI,110972551168.0
SAGARDEEP,511210272.0
SAGCEM,30062839808.0
SAGILITY,225647575040.0
SAH,2353108480.0
SAHYADRI,3105465344.0
SAIL,503676829696.0
SAILIFE,156187983872.0
SAKAR,6851218432.0
SAKHTISUG,2981958656.0
SAKSOFT,22484068352.0
SAKUMA,4985842176.0
SALASAR,15662111744.0
SALONA,1295330176.0
SALSTEEL,1543844992.0
SALZERELEC,19259949056.0
SAMBHAAV,1366464512.0
SAMHI,40936382464.0
SAMMAANCAP,103211212800.0
SAMPANN,1331195776.0
SANATHAN,37899145216.0
SANCO,39624872.0
SANDESH,9015936000.0
SANDHAR,25466685440.0
SANDUMA,84119846912.0
SANGAMIND,22153164800.0
SANGHIIND,16279704576.0
SANGHVIMOV,28409913344.0
SANGINITA,204595488.0
SANOFI,144735813632.0
SANOFICONR,115314212864.0
SANSERA,76690145280.0
SANSTAR,17076261888.0
SANWARIA,370994432.0
SAPPHIRE,104545886208.0
SARDAEN,160086687744.0
SAREGAMA,104281473024.0
SARLAPOLY,8801216512.0
SARVESHWAR,7194297344.0
SASKEN,23246938112.0
SASTASUNDR,8361431552.0
SATIA,7770999808.0
SATIN,18836543488.0
SATINDLTD,9585084416.0
SAURASHCEM,10500772864.0
SBC,6842850304.0
SBCL,27419598848.0
SBFC,116564344832.0
SBGLP,6923376640.0
SBICARD,866671460352.0
SBILIFE,1782807134208.0
SBIN,7074546188288.0
SCHAEFFLER,620573753344.0
SCHAND,8100710400.0
SCHNEIDER,154855718912.0
SCI,87509524480.0
SCILAL,24221548544.0
SCPL,3323249920.0
SDBL,30229354496.0
SEAMECLTD,21456158720.0
SECMARK,1342412160.0
SECURKLOUD,829919296.0
SEJALLTD,4081434624.0
SELAN,8785600512.0
SELMC,1443016192.0
SEMAC,1113659008.0
SENCO,59268886528.0
SENORES,23163197440.0
SEPC,24124010496.0
SEQUENT,45240082432.0
SERVOTECH,27264831488.0
SESHAPAPER,17558175744.0
SETCO,2641898240.0
SETUINFRA,79177136.0
SFL,72225193984.0
SGIL,7895525888.0
SGL,441943232.0
SGLTL,33373016064.0
SHAH,1959836416.0
SHAHALLOYS,1213784704.0
SHAILY,78432878592.0
SHAKTIPUMP,102896287744.0
SHALBY,20983570432.0
SHALPAINTS,8565329920.0
SHANKARA,17765036032.0
SHANTI,179028736.0
SHANTIGEAR,38246711296.0
SHARDACROP,56220905472.0
SHARDAMOTR,49527795712.0
SHAREINDIA,37411639296.0
SHEKHAWATI,864852288.0
SHEMAROO,2964252672.0
SHILPAMED,69216395264.0
SHIVALIK,9275411456.0
SHIVAMAUTO,3907437312.0
SHIVAMILLS,687715264.0
SHIVATEX,2626244608.0
SHK,27999901696.0
SHOPERSTOP,57694265344.0
SHRADHA,3316495872.0
SHREDIGCEM,12243326976.0
SHREECEM,1136542089216.0
SHREEPUSHK,9357236224.0
SHREERAMA,5187900928.0
SHRENIK,404015264.0
SHREYANIND,2566672640.0
SHRIPISTON,104281686016.0
SHRIRAMFIN,1242931265536.0
SHRIRAMPPS,14154777600.0
SHYAMCENT,1996547840.0
SHYAMMETL,264311865344.0
SHYAMTEL,140762432.0
SIEMENS,1095962329088.0
SIGACHI,16935624704.0
SIGIND,1639041024.0
SIGMA,3236898816.0
SIGNATURE,171816861696.0
SIGNPOST,11916271616.0
SIKKO,1390265088.0
SIL,1270495744.0
SILGO,940932224.0
SILINV,6751707648.0
SILLYMONKS,178493520.0
SILVERTUC,10142263296.0
SIMBHALS,613818880.0
SIMPLEXINF,18988210176.0
SINCLAIR,4728222208.0
SINDHUTRAD,31535603712.0
SINTERCOM,3578889216.0
SIRCA,14765598720.0
SIS,48144171008.0
SITINET,444747552.0
SIYSIL,33278967808.0
SJS,35244544000.0
SJVN,410979074048.0
SKFINDIA,226154135552.0
SKIPPER,53598466048.0
SKMEGGPROD,5265999872.0
SKYGOLD,50581815296.0
SMARTLINK,1625825280.0
SMCGLOBAL,11158963200.0
SMLISUZU,24625584128.0
SMLT,1659203712.0
SMSLIFE,4221392384.0
SMSPHARMA,23220617216.0
SNOWMAN,9031106560.0
SOBHA,147836895232.0
SOFTTECH,4955698176.0
SOLARA,22295875584.0
SOLARINDS,1270300016640.0
SOMANYCERA,19081766912.0
SOMATEX,1514893440.0
SOMICONVEY,2291652608.0
SONACOMS,334857306112.0
SONAMLTD,1586468224.0
SONATSOFTW,110794948608.0
SOTL,27694974976.0
SOUTHBANK,72471511040.0
SOUTHWEST,3737187584.0
SPAL,22605924352.0
SPANDANA,21391532032.0
SPARC,51151155200.0
SPCENET,4097924352.0
SPECIALITY,6510854656.0
SPECTRUM,26802776064.0
SPENCERS,5774269952.0
SPIC,17437691904.0
SPLIL,1131000064.0
SPLPETRO,130284199936.0
SPMLINFRA,13100663808.0
SPORTKING,14927148032.0
SRD,3905365248.0
SREEL,5719053824.0
SRF,863071043584.0
SRGHFL,5010769408.0
SRHHYPOLTD,9578816512.0
SRM,8103330816.0
SRPL,267346800.0
SSDL,3750100992.0
SSWL,36889452544.0
STALLION,5861346304.0
STANLEY,20976613376.0
STAR,61011709952.0
STARCEMENT,90641408000.0
STARHEALTH,252336521216.0
STARPAPER,2695414528.0
STARTECK,2936922112.0
STCINDIA,7989550592.0
STEELCAS,19314176000.0
STEELCITY,1540924160.0
STEELXIND,10299618304.0
STEL,7704981504.0
STERTOOLS,12230293504.0
STLTECH,34516520960.0
STOVEKRAFT,20827832320.0
STYLAMIND,29635446784.0
STYLEBAAZA,23276947456.0
STYRENIX,50067963904.0
SUBEXLTD,7836755456.0
SUBROS,43177287680.0
SUDARSCHEM,84051107840.0
SUKHJITS,6839902720.0
SULA,25660518400.0
SUMICHEM,265042952192.0
SUMIT,3083812352.0
SUMMITSEC,22334490624.0
SUNCLAY,50163920896.0
SUNDARAM,1042531648.0
SUNDARMFIN,571119435776.0
SUNDARMHLD,77308002304.0
SUNDRMBRAK,2880505856.0
SUNDRMFAST,205862404096.0
SUNDROP,29724006400.0
SUNFLAG,47201161216.0
SUNPHARMA,4152520343552.0
SUNTECK,59328040960.0
SUNTV,248470585344.0
SUPERHOUSE,1999972096.0
SUPERSPIN,551174400.0
SUPRAJIT,57340149760.0
SUPREME,3939131904.0
SUPREMEENG,487402496.0
SUPREMEIND,466809847808.0
SUPREMEINF,2397917696.0
SUPRIYA,56100536320.0
SURAJEST,14962629632.0
SURAJLTD,7538463232.0
SURAKSHA,15809091584.0
SURANASOL,1811294976.0
SURANAT&P,2654107904.0
SURYALAXMI,1262963968.0
SURYAROSNI,62973325312.0
SURYODAY,13672865792.0
SUTLEJTEX,7106902016.0
SUULD,205414608.0
SUVEN,40003493888.0
SUVENPHAR,418876358656.0
SUVIDHAA,816149312.0
SUYOG,10135440384.0
SUZLON,833668710400.0
SVLL,6810230784.0
SVPGLOB,433895008.0
SWANENERGY,140038078464.0
SWARAJENG,49849696256.0
SWELECTES,9246868480.0
SWIGGY,808565997568.0
SWSOLAR,70678634496.0
SYMPHONY,88551768064.0
SYNCOMF,16177681408.0
SYNGENE,260679417856.0
SYRMA,95094898688.0
TAINWALCHM,1921932288.0
TAJGVK,25745235968.0
TAKE,1361354752.0
TALBROAUTO,16697478144.0
TANLA,78556602368.0
TARACHAND,4984222208.0
TARAPUR,551994624.0
TARC,46477619200.0
TARIL,154547552256.0
TARMAT,1184709120.0
TARSONS,20859529216.0
TASTYBITE,26895474688.0
TATACHEM,218440531968.0
TATACOMM,462355529728.0
TATACONSUM,1138224267264.0
TATAELXSI,386351366144.0
TATAINVEST,314449788928.0
TATAMOTORS,2699349721088.0
TATAPOWER,1300825899008.0
TATASTEEL,1962811850752.0
TATATECH,302142259200.0
TATVA,18011901952.0
TBOTEK,132344741888.0
TBZ,13764001792.0
TCI,88219811840.0
TCIEXP,28054874112.0
TCIFINANCE,156787056.0
TCPLPACK,34795089920.0
TCS,12863033835520.0
TDPOWERSYS,77193945088.0
TEAMLEASE,34315126784.0
TECHM,1423080161280.0
TECHNOE,146014650368.0
TEGA,96829112320.0
TEJASNET,128699228160.0
TEMBO,5586271744.0
TERASOFT,3352563712.0
TEXINFRA,13099496448.0
TEXMOPIPES,1845707904.0
TEXRAIL,65378164736.0
TFCILTD,19277883392.0
TFL,815363776.0
TGBHOTELS,306042880.0
THANGAMAYL,62881509376.0
THEINVEST,7836329984.0
THEJO,22445717504.0
THEMISMED,13539098624.0
THERMAX,386310144000.0
THOMASCOOK,67582382080.0
THOMASCOTT,4609295360.0
THYROCARE,51668664320.0
TI,68139802624.0
TICL,5815548416.0
TIIL,66124214272.0
TIINDIA,602664468480.0
TIJARIA,184355312.0
TIL,17587365888.0
TIMESGTY,1639643520.0
TIMETECHNO,82454650880.0
TIMKEN,230154190848.0
TINNARUBR,17318148096.0
TIPSFILMS,2262474496.0
TIPSMUSIC,82498740224.0
TIRUMALCHM,27042678784.0
TIRUPATIFL,3921177600.0
TITAGARH,122997760000.0
TITAN,3215804334080.0
TMB,71354941440.0
TNPETRO,7397504000.0
TNPL,11023172608.0
TNTELE,460921312.0
TOKYOPLAST,1254184832.0
TOLINS,5301712384.0
TORNTPHARM,1101706166272.0
TORNTPOWER,737871003648.0
TOTAL,1192223488.0
TOUCHWOOD,876522880.0
TPHQ,855051584.0
TPLPLASTEH,6484093952.0
TRACXN,6461803008.0
TRANSRAILL,71538302976.0
TRANSWORLD,6679471616.0
TREEHOUSE,379429824.0
TREJHARA,3670301184.0
TREL,8702552064.0
TRENT,1978996228096.0
TRF,4298307072.0
TRIDENT,148649967616.0
TRIGYN,2471783936.0
TRITURBINE,192697040896.0
TRIVENI,94115201024.0
TRU,1093005696.0
TTKHLTCARE,17092011008.0
TTKPRESTIG,88757288960.0
TTL,3037246464.0
TTML,117647687680.0
TVSELECT,7795825152.0
TVSHLTD,224495386624.0
TVSMOTOR,1334720200704.0
TVSSCS,57030045696.0
TVSSRICHAK,23285088256.0
TVTODAY,10552392704.0
TVVISION,278384704.0
UBL,543589138432.0
UCAL,3527119104.0
UCOBANK,392615723008.0
UDAICEMENT,16978696192.0
UDS,21186326528.0
UFLEX,45132853248.0
UFO,2795053824.0
UGARSUGAR,5326739456.0
UGROCAP,17159750656.0
UJJIVANSFB,87078150144.0
ULTRACEMCO,3500066996224.0
UMAEXPORTS,2476229632.0
UMANGDAIRY,1750134528.0
UMESLTD,156157472.0
UMIYA-MRO,1158071552.0
UNICHEMLAB,41240199168.0
UNIDT,4235250176.0
UNIECOM,14052227072.0
UNIENTER,10959722496.0
UNIINFO,159860608.0
UNIMECH,56924131328.0
UNIONBANK,1042626117632.0
UNIPARTS,15676229632.0
UNITDSPR,1103567388672.0
UNITECH,16457370624.0
UNITEDPOLY,4049300992.0
UNITEDTEA,2070578560.0
UNIVASTU,3159358720.0
UNIVCABLES,19524835328.0
UNIVPHOTO,2517827328.0
UNOMINDA,566010839040.0
UPL,519192707072.0
URAVIDEF,5855200256.0
URJA,8423899648.0
USHAMART,94106566656.0
USK,2171105536.0
UTIAMC,142730035200.0
UTKARSHBNK,26714042368.0
UTTAMSUGAR,12013501440.0
UYFINCORP,3509891328.0
V2RETAIL,63806881792.0
VADILALIND,48829755392.0
