Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-01 00:00:00+05:30,5751.163824345315,5762.991949226351,5717.725080193918,5741.791015625,1706,0.0,0.0
2020-01-02 00:00:00+05:30,5741.462328832436,5741.462328832436,5693.16659495717,5721.4892578125,2241,0.0,0.0
2020-01-03 00:00:00+05:30,5734.750108489674,5734.750108489674,5628.499649617651,5647.77685546875,4102,0.0,0.0
2020-01-06 00:00:00+05:30,5639.95953954657,5674.912714277084,5507.350911766231,5543.2861328125,8425,0.0,0.0
2020-01-07 00:00:00+05:30,5526.219386861998,5639.960106506969,5526.219386861998,5572.67333984375,9895,0.0,0.0
2020-01-08 00:00:00+05:30,5504.936693270539,5613.76598521766,5504.936693270539,5605.744140625,8768,0.0,0.0
2020-01-09 00:00:00+05:30,5631.855947559988,5668.609741613893,5566.288266133498,5576.4384765625,3233,0.0,0.0
2020-01-10 00:00:00+05:30,5604.024746196592,5620.72353177139,5533.54563092909,5543.982421875,6388,0.0,0.0
2020-01-13 00:00:00+05:30,5603.124338729583,5603.124338729583,5509.807147405233,5515.82373046875,4469,0.0,0.0
2020-01-14 00:00:00+05:30,5515.537283923621,5561.13189715721,5486.068696476122,5490.857421875,6477,0.0,0.0
2020-01-15 00:00:00+05:30,5553.191698593792,5553.191698593792,5491.062172116877,5502.2763671875,7686,0.0,0.0
2020-01-16 00:00:00+05:30,5533.545830139541,5535.346848127259,5446.941086343965,5497.07861328125,4881,0.0,0.0
2020-01-17 00:00:00+05:30,5524.459573154799,5533.545800784093,5472.971482846517,5503.38134765625,3284,0.0,0.0
2020-01-20 00:00:00+05:30,5504.895314201111,5505.18189426764,5441.865286068251,5451.07421875,48786,0.0,0.0
2020-01-21 00:00:00+05:30,5474.199673707051,5500.803260906375,5431.22464823122,5452.7529296875,35950,0.0,0.0
2020-01-22 00:00:00+05:30,5488.5655890539,5514.227899136859,5443.7487756440105,5450.78857421875,10284,0.0,0.0
2020-01-23 00:00:00+05:30,5450.788026951766,5480.2977820410415,5414.034230724784,5423.2431640625,5924,0.0,0.0
2020-01-24 00:00:00+05:30,5426.599004546292,5484.553727706122,5406.666701416197,5425.16650390625,4938,0.0,0.0
2020-01-27 00:00:00+05:30,5425.1676392956315,5603.084335962261,5423.039272246346,5514.80126953125,6864,0.0,0.0
2020-01-28 00:00:00+05:30,5541.731583149684,5541.731583149684,5488.933697313177,5505.0185546875,3746,0.0,0.0
2020-01-29 00:00:00+05:30,5505.018278858146,5533.545587156625,5486.886992708706,5511.2802734375,6374,0.0,0.0
2020-01-30 00:00:00+05:30,5510.626179150988,5515.0875560034165,5423.038983493062,5438.38720703125,3346,0.0,0.0
2020-01-31 00:00:00+05:30,5456.559038007292,5464.94939924625,5410.759784342694,5423.85693359375,11646,0.0,0.0
2020-02-03 00:00:00+05:30,5484.430456508065,5499.983318996669,5382.272866986515,5442.9287109375,4980,0.0,0.0
2020-02-04 00:00:00+05:30,5404.211908092385,5508.989115640979,5404.211908092385,5460.2021484375,5870,0.0,0.0
2020-02-05 00:00:00+05:30,5504.076950121551,5504.076950121551,5414.852621215654,5429.5869140625,4085,0.0,0.0
2020-02-06 00:00:00+05:30,5410.800103603884,5728.283240734411,5410.800103603884,5564.85546875,14681,0.0,0.0
2020-02-07 00:00:00+05:30,5567.147347022511,5648.145183112708,5533.545135919117,5586.30224609375,18725,0.0,0.0
2020-02-10 00:00:00+05:30,5630.137099502393,5720.139232931651,5586.302737472413,5695.9501953125,20666,0.0,0.0
2020-02-11 00:00:00+05:30,5730.003040611256,5730.003040611256,5656.290804230424,5703.68603515625,12834,0.0,0.0
2020-02-12 00:00:00+05:30,5724.314061960036,5819.964268355923,5658.78754128194,5779.8134765625,14779,0.0,0.0
2020-02-13 00:00:00+05:30,5828.149953506163,6077.896318533662,5815.994080930434,6053.09375,60717,0.0,0.0
2020-02-14 00:00:00+05:30,6077.89546092451,6118.8240498869645,5904.562886668515,6031.0322265625,29634,0.0,0.0
2020-02-17 00:00:00+05:30,6024.68873261366,6065.617324547176,5888.519227312194,5914.5908203125,10860,0.0,0.0
2020-02-18 00:00:00+05:30,5934.645637631562,5943.8953392308385,5721.816966488913,5874.9306640625,8836,0.0,0.0
2020-02-19 00:00:00+05:30,5877.345224261512,5962.476687119895,5844.602353931364,5888.6005859375,12167,0.0,0.0
2020-02-20 00:00:00+05:30,5893.676128819306,6053.338396839715,5881.8883752696365,5984.53759765625,16608,0.0,0.0
2020-02-24 00:00:00+05:30,5991.946037013021,6118.824675774908,5750.549274558901,5799.17236328125,22755,0.0,0.0
2020-02-25 00:00:00+05:30,5835.394129411451,5939.557398282937,5706.469061849493,5747.64306640625,12991,0.0,0.0
2020-02-26 00:00:00+05:30,6180.176519013054,6253.888752084064,5788.366794653063,5830.27783203125,138875,0.0,0.0
2020-02-27 00:00:00+05:30,5852.666548638198,6016.503639229015,5848.696394869566,5987.4443359375,50763,0.0,0.0
2020-02-28 00:00:00+05:30,5959.20314512809,6016.503175369707,5851.970231390209,5969.96728515625,54965,0.0,0.0
2020-03-02 00:00:00+05:30,6015.6841723718935,6058.249906072171,5905.995550913487,5990.43115234375,53484,0.0,0.0
2020-03-03 00:00:00+05:30,6081.170537940198,6178.580592323679,5946.92474870582,6049.6962890625,57742,0.0,0.0
2020-03-04 00:00:00+05:30,6065.617491417708,6131.103240312906,6016.503179746309,6088.45556640625,31461,0.0,0.0
